"","pcc_ids","sak_ids"
"3179","PCCGCIGL_04878","SAKL0F07216g"
"3180","PCCGCIGL_04879","SAKL0F07238g"
"3181","PCCGCIGL_04880","SAKL0F07260g"
"3182","PCCGCIGL_04881","SAKL0F07282g"
"3183","PCCGCIGL_04883","SAKL0F07304g"
"3184","PCCGCIGL_04884","SAKL0F07326g"
"3185","PCCGCIGL_04885","SAKL0F07348g"
"3186","PCCGCIGL_04886","SAKL0F07370g"
"3187","PCCGCIGL_04890","SAKL0F07392g"
"3188","PCCGCIGL_04891","SAKL0F07414g"
"3189","PCCGCIGL_04892","SAKL0F07436g"
"3190","PCCGCIGL_04893","SAKL0F07458g"
"3191","PCCGCIGL_04894","SAKL0F07480g"
"3192","PCCGCIGL_04895","SAKL0F07502g"
"3193","PCCGCIGL_04896","SAKL0F07524g"
"3194","PCCGCIGL_04897","SAKL0F07546g"
"3195","PCCGCIGL_04898","Sklu_6.trna25K"
"3196","PCCGCIGL_04899","SAKL0F07590g"
"3197","PCCGCIGL_04900","SAKL0F07612g"
"3198","PCCGCIGL_04901","SAKL0F07634g"
"3199","PCCGCIGL_04902","SAKL0F07656g"
"3200","PCCGCIGL_04905","SAKL0F07700g"
"3201","PCCGCIGL_04907","SAKL0F07722g"
"3202","PCCGCIGL_04909","SAKL0F07744g"
"3203","PCCGCIGL_04910","SAKL0F07766g"
"3204","PCCGCIGL_04912","SAKL0F07788g"
"3205","PCCGCIGL_04913","SAKL0F07810g"
"3206","PCCGCIGL_04914","SAKL0F07832g"
"3207","PCCGCIGL_04915","SAKL0F07854g"
"3208","PCCGCIGL_04917","SAKL0F07876g"
"3209","PCCGCIGL_04919","SAKL0F07898g"
"3210","PCCGCIGL_04921","SAKL0F07920g"
"3211","PCCGCIGL_04922","SAKL0F07942g"
"3212","PCCGCIGL_04923","SAKL0F07964g"
"3213","PCCGCIGL_04925","SAKL0F07986g"
"3214","PCCGCIGL_04926","SAKL0F08008g"
"3215","PCCGCIGL_04927","SAKL0F08030g"
"3216","PCCGCIGL_04928","SAKL0F08052g"
"3217","PCCGCIGL_04929","SAKL0F08074g"
"3218","PCCGCIGL_04930","Sklu_6.trna26Q"
"3219","PCCGCIGL_04931","SAKL0F08118g"
"3220","PCCGCIGL_04932","SAKL0F08140g"
"3221","PCCGCIGL_04933","SAKL0F08162g"
"3222","PCCGCIGL_04934","SAKL0F08184g"
"3223","PCCGCIGL_04935","SAKL0F08206g"
"3224","PCCGCIGL_04943","SAKL0F08250g"
"3225","PCCGCIGL_04944","SAKL0F08272g"
"3226","PCCGCIGL_04945","SAKL0F08294g"
"3227","PCCGCIGL_04947","SAKL0F08316g"
"3228","PCCGCIGL_04948","SAKL0F08338g"
"3229","PCCGCIGL_04950","SAKL0F08360g"
"3230","PCCGCIGL_04951","Sklu_YGOB_YER053C-A"
"3231","PCCGCIGL_04952","SAKL0F08382g"
"3232","PCCGCIGL_04953","SAKL0F08404g"
"3233","PCCGCIGL_04954","SAKL0F08426g"
"3234","PCCGCIGL_04956","SAKL0F08448g"
"3235","PCCGCIGL_04957","Sklu_6.trna27V"
"3236","PCCGCIGL_04958","SAKL0F08514g"
"3237","PCCGCIGL_04959","SAKL0F08536g"
"3238","PCCGCIGL_04962","SAKL0F08558g"
"3239","PCCGCIGL_04964","SAKL0F08580g"
"3240","PCCGCIGL_04966","SAKL0F08602g"
"3241","PCCGCIGL_04968","SAKL0F08624g"
"3242","PCCGCIGL_04969","SAKL0F08646g"
"3243","PCCGCIGL_04970","SAKL0F08668g"
"3244","PCCGCIGL_04971","SAKL0F08690g"
"3245","PCCGCIGL_04973","SAKL0F08712g"
"3246","PCCGCIGL_04974","SAKL0F08734g"
"3247","PCCGCIGL_04976","SAKL0F08756g"
"3248","PCCGCIGL_04977","Sklu_6.trna28S"
"3249","PCCGCIGL_04978","SAKL0F08800g"
"3250","PCCGCIGL_04980","SAKL0F08822g"
"3251","PCCGCIGL_04981","SAKL0F08844g"
"3252","PCCGCIGL_04982","SAKL0F08866g"
"3253","PCCGCIGL_04985","SAKL0F08888g"
"3254","PCCGCIGL_04986","SAKL0F08910g"
"3255","PCCGCIGL_04987","SAKL0F08932g"
"3256","PCCGCIGL_04988","SAKL0F08954g"
"3257","PCCGCIGL_04989","SAKL0F08976g"
"3258","PCCGCIGL_04992","SAKL0F08998g"
"3259","PCCGCIGL_04993","SAKL0F09020g"
"3260","PCCGCIGL_04994","SAKL0F09042g"
"3261","PCCGCIGL_04995","SAKL0F09064g"
"3262","PCCGCIGL_04996","SAKL0F09086g"
"3263","PCCGCIGL_04998","SAKL0F09108g"
"3264","PCCGCIGL_04999","SAKL0F09130g"
"3265","PCCGCIGL_05000","SAKL0F09152g"
"3266","PCCGCIGL_05002","SAKL0F09174g"
"3267","PCCGCIGL_05003","SAKL0F09196g"
"3268","PCCGCIGL_05005","Sklu_6.trna29A"
"3269","PCCGCIGL_05006","SAKL0F09262g"
"3270","PCCGCIGL_05007","SAKL0F09284g"
"3271","PCCGCIGL_05009","SAKL0F09306g"
"3272","PCCGCIGL_05010","SAKL0F09328g"
"3273","PCCGCIGL_05011","SAKL0F09350g"
"3274","PCCGCIGL_05013","SAKL0F09372g"
"3275","PCCGCIGL_05015","SAKL0F09394g"
"3276","PCCGCIGL_05016","SAKL0F09416g"
"3277","PCCGCIGL_05018","SAKL0F09438g"
"3278","PCCGCIGL_05019","SAKL0F09460g"
"3279","PCCGCIGL_05021","SAKL0F09482g"
"3280","PCCGCIGL_05022","SAKL0F09504g"
"3281","PCCGCIGL_05023","SAKL0F09526g"
"3282","PCCGCIGL_05024","SAKL0F09548g"
"3283","PCCGCIGL_05025","SAKL0F09570g"
"3284","PCCGCIGL_05028","SAKL0F09592g"
"3285","PCCGCIGL_05029","SAKL0F09614g"
"3286","PCCGCIGL_05030","SAKL0F09636g"
"3287","PCCGCIGL_05031","Sklu_6.trna30I"
"3288","PCCGCIGL_05033","SAKL0F09702g"
"3289","PCCGCIGL_05034","SAKL0F09724g"
"3290","PCCGCIGL_05035","SAKL0F09746g"
"3291","PCCGCIGL_05036","SAKL0F09768g"
"3292","PCCGCIGL_05038","SAKL0F09790g"
"3293","PCCGCIGL_05039","SAKL0F09812g"
"3294","PCCGCIGL_05040","SAKL0F09834g"
"3295","PCCGCIGL_05041","SAKL0F09856g"
"3296","PCCGCIGL_05042","SAKL0F09878g"
"3297","PCCGCIGL_05043","SAKL0F09900g"
"3298","PCCGCIGL_05044","SAKL0F09922g"
"3299","PCCGCIGL_05046","SAKL0F09944g"
"3300","PCCGCIGL_05051","Sklu_6.trna31E"
"3301","PCCGCIGL_05052","SAKL0F09988g"
"3302","PCCGCIGL_05053","SAKL0F10010g"
"3303","PCCGCIGL_05054","SAKL0F10032g"
"3304","PCCGCIGL_05055","SAKL0F10054g"
"3305","PCCGCIGL_05056","SAKL0F10076g"
"3306","PCCGCIGL_05057","SAKL0F10098g"
"3307","PCCGCIGL_05059","SAKL0F10120g"
"3308","PCCGCIGL_05060","SAKL0F10142g"
"3309","PCCGCIGL_05062","SAKL0F10164g"
"3310","PCCGCIGL_05063","SAKL0F10186g"
"3311","PCCGCIGL_05064","SAKL0F10208g"
"3312","PCCGCIGL_05065","SAKL0F10230g"
"3313","PCCGCIGL_05066","SAKL0F10252g"
"3314","PCCGCIGL_05067","SAKL0F10274g"
"3315","PCCGCIGL_05068","SAKL0F10296g"
"3316","PCCGCIGL_05069","SAKL0F10318g"
"3317","PCCGCIGL_05070","SAKL0F10340g"
"3318","PCCGCIGL_05071","SAKL0F10362g"
"3319","PCCGCIGL_05072","SAKL0F10384g"
"3320","PCCGCIGL_05074","SAKL0F10406g"
"3321","PCCGCIGL_05075","SAKL0F10428g"
"3322","PCCGCIGL_05076","SAKL0F10450g"
"3323","PCCGCIGL_05077","SAKL0F10472g"
"3324","PCCGCIGL_05078","SAKL0F10494g"
"3325","PCCGCIGL_05079","SAKL0F10516g"
"3326","PCCGCIGL_05080","SAKL0F10538g"
"3327","PCCGCIGL_05081","SAKL0F10560g"
"3328","PCCGCIGL_05082","SAKL0F10582g"
"3329","PCCGCIGL_05085","SAKL0F10604g"
"3330","PCCGCIGL_05086","SAKL0F10626g"
"3331","PCCGCIGL_05088","SAKL0F10648g"
"3332","PCCGCIGL_05089","SAKL0F10670g"
"3333","PCCGCIGL_05090","SAKL0F10692g"
"3334","PCCGCIGL_05092","SAKL0F10714g"
"3335","PCCGCIGL_05093","SAKL0F10736g"
"3336","PCCGCIGL_05094","SAKL0F10758g"
"3337","PCCGCIGL_05095","SAKL0F10780g"
"3338","PCCGCIGL_05096","SAKL0F10802g"
"3339","PCCGCIGL_05097","SAKL0F10824g"
"3340","PCCGCIGL_05098","SAKL0F10846g"
"3341","PCCGCIGL_05101","SAKL0F10868g"
"3342","PCCGCIGL_05104","SAKL0F10890g"
"3343","PCCGCIGL_05106","SAKL0F10912g"
"3344","PCCGCIGL_05108","SAKL0F10934g"
"3345","PCCGCIGL_05109","SAKL0F10956g"
"3346","PCCGCIGL_05110","SAKL0F10978g"
"3347","PCCGCIGL_05111","SAKL0F11000g"
"3348","PCCGCIGL_05112","SAKL0F11022g"
"3349","PCCGCIGL_05113","SAKL0F11044g"
"3350","PCCGCIGL_05115","SAKL0F11066g"
"3351","PCCGCIGL_05116","SAKL0F11088g"
"3352","PCCGCIGL_05118","SAKL0F11110g"
"3353","PCCGCIGL_05119","SAKL0F11132g"
"3354","PCCGCIGL_05120","SAKL0F11154g"
"3355","PCCGCIGL_05121","SAKL0F11176g"
"3356","PCCGCIGL_05123","SAKL0F11198g"
"3357","PCCGCIGL_05124","SAKL0F11220g"
"3358","PCCGCIGL_05125","SAKL0F11242g"
"3359","PCCGCIGL_05127","SAKL0F11264g"
"3360","PCCGCIGL_05128","SAKL0F11286g"
"3361","PCCGCIGL_05129","SAKL0F11308g"
"3362","PCCGCIGL_05130","SAKL0F11330g"
"3363","PCCGCIGL_05131","SAKL0F11352g"
"3364","PCCGCIGL_05132","SAKL0F11374g"
"3365","PCCGCIGL_05133","SAKL0F11396g"
"3366","PCCGCIGL_05134","SAKL0F11418g"
"3367","PCCGCIGL_05135","SAKL0F11440g"
"3368","PCCGCIGL_05136","SAKL0F11462g"
"3369","PCCGCIGL_05137","SAKL0F11484g"
"3370","PCCGCIGL_05138","SAKL0F11506g"
"3371","PCCGCIGL_05139","SAKL0F11528g"
"3372","PCCGCIGL_05140","SAKL0F11550g"
"3373","PCCGCIGL_05141","SAKL0F11572g"
"3374","PCCGCIGL_05142","SAKL0F11594g"
"3375","PCCGCIGL_05143","SAKL0F11616g"
"3376","PCCGCIGL_05145","SAKL0F11638g"
"3377","PCCGCIGL_05146","SAKL0F11660g"
"3378","PCCGCIGL_05147","SAKL0F11682g"
"3379","PCCGCIGL_05148","SAKL0F11704g"
"3380","PCCGCIGL_05149","SAKL0F11726g"
"3381","PCCGCIGL_05150","SAKL0F11748g"
"3382","PCCGCIGL_05151","Sklu_6.trna32A"
"3383","PCCGCIGL_05153","SAKL0F11814g"
"3384","PCCGCIGL_05155","SAKL0F11836g"
"3385","PCCGCIGL_05156","SAKL0F11858g"
"3386","PCCGCIGL_05157","SAKL0F11880g"
"3387","PCCGCIGL_05158","SAKL0F11902g"
"3388","PCCGCIGL_05159","SAKL0F11924g"
"3389","PCCGCIGL_05160","SAKL0F11946g"
"3390","PCCGCIGL_05162","SAKL0F11968g"
"3391","PCCGCIGL_05164","SAKL0F11990g"
"3392","PCCGCIGL_05165","SAKL0F12012g"
"3393","PCCGCIGL_05166","SAKL0F12034g"
"3394","PCCGCIGL_05167","SAKL0F12056g"
"3395","PCCGCIGL_05168","SAKL0F12078g"
"3396","PCCGCIGL_05170","SAKL0F12100g"
"3397","PCCGCIGL_05171","SAKL0F12122g"
"3398","PCCGCIGL_05173","SAKL0F12144g"
"3399","PCCGCIGL_05174","SAKL0F12166g"
"3400","PCCGCIGL_05176","SAKL0F12188g"
"3401","PCCGCIGL_05177","SAKL0F12210g"
"3402","PCCGCIGL_05179","SAKL0F12232g"
"3403","PCCGCIGL_05180","SAKL0F12254g"
"3404","PCCGCIGL_05182","SAKL0F12276g"
"3405","PCCGCIGL_05184","SAKL0F12298g"
"3406","PCCGCIGL_05186","SAKL0F12320g"
"3407","PCCGCIGL_05187","SAKL0F12342g"
"3408","PCCGCIGL_05188","SAKL0F12430g"
"3409","PCCGCIGL_05189","SAKL0F12452g"
"3410","PCCGCIGL_05190","SAKL0F12474g"
"3411","PCCGCIGL_05192","SAKL0F12496g"
"3412","PCCGCIGL_05194","SAKL0F12518g"
"3413","PCCGCIGL_05196","SAKL0F12540g"
"3414","PCCGCIGL_05198","SAKL0F12584g"
"3415","PCCGCIGL_05200","SAKL0F12606g"
"3416","PCCGCIGL_05201","SAKL0F12628g"
"3417","PCCGCIGL_05202","SAKL0F12650g"
"3418","PCCGCIGL_05203","SAKL0F12672g"
"3419","PCCGCIGL_05204","SAKL0F12694g"
"3420","PCCGCIGL_05207","SAKL0F12716g"
"3421","PCCGCIGL_05208","SAKL0F12738g"
"3422","PCCGCIGL_05210","SAKL0F12760g"
"3423","PCCGCIGL_05212","SAKL0F12782g"
"3424","PCCGCIGL_05213","SAKL0F12804g"
"3425","PCCGCIGL_05214","SAKL0F12826g"
"3426","PCCGCIGL_05216","SAKL0F12848g"
"3427","PCCGCIGL_05217","SAKL0F12870g"
"3428","PCCGCIGL_05221","SAKL0F12892g"
"3429","PCCGCIGL_05222","SAKL0F12914g"
"3430","PCCGCIGL_05223","SAKL0F12936g"
"3431","PCCGCIGL_05224","SAKL0F12958g"
"3432","PCCGCIGL_05226","SAKL0F12980g"
"3433","PCCGCIGL_05227","SAKL0F13002g"
"3434","PCCGCIGL_05228","SAKL0F13024g"
"3435","PCCGCIGL_05229","SAKL0F13046g"
"3436","PCCGCIGL_05230","SAKL0F13068g"
"3437","PCCGCIGL_05231","SAKL0F13090g"
"3438","PCCGCIGL_05232","SAKL0F13112g"
"3439","PCCGCIGL_05234","SAKL0F13134g"
"3440","PCCGCIGL_05235","SAKL0F13156g"
"3441","PCCGCIGL_05237","SAKL0F13178g"
"3442","PCCGCIGL_05238","SAKL0F13200g"
"3443","PCCGCIGL_05241","SAKL0F13222g"
"3444","PCCGCIGL_05242","SAKL0F13244g"
"3445","PCCGCIGL_05243","SAKL0F13266g"
"3446","PCCGCIGL_05244","SAKL0F13288g"
"3447","PCCGCIGL_05246","SAKL0F13310g"
"3448","PCCGCIGL_05248","SAKL0F13332g"
"3449","PCCGCIGL_05249","SAKL0F13354g"
"3450","PCCGCIGL_05251","SAKL0F13376g"
"3451","PCCGCIGL_05252","SAKL0F13398g"
"3452","PCCGCIGL_05253","SAKL0F13420g"
"3453","PCCGCIGL_05255","SAKL0F13442g"
"3454","PCCGCIGL_05256","Sklu_6.trna34F"
"3455","PCCGCIGL_05257","SAKL0F13486g"
"3456","PCCGCIGL_05259","SAKL0F13508g"
"3457","PCCGCIGL_05262","SAKL0F13530g"
"3458","PCCGCIGL_05263","SAKL0F13552g"
"3459","PCCGCIGL_05264","SAKL0F13563g"
"3460","PCCGCIGL_05265","SAKL0F13574g"
"3461","PCCGCIGL_05267","SAKL0F13596g"
"3462","PCCGCIGL_05269","SAKL0F13618g"
"3463","PCCGCIGL_05271","SAKL0F13640g"
"3464","PCCGCIGL_05272","SAKL0F13662g"
"3465","PCCGCIGL_05273","SAKL0F13684g"
"3466","PCCGCIGL_05274","SAKL0F13706g"
"3467","PCCGCIGL_05275","SAKL0F13728g"
"3468","PCCGCIGL_05276","SAKL0F13750g"
"3469","PCCGCIGL_05277","SAKL0F13772g"
"3470","PCCGCIGL_05278","Sklu_YGOB_ACR183C"
"3471","PCCGCIGL_05281","SAKL0F13838g"
"3472","PCCGCIGL_05282","SAKL0F13860g"
"3473","PCCGCIGL_05283","SAKL0F13882g"
"3474","PCCGCIGL_05285","SAKL0F13904g"
"3475","PCCGCIGL_05287","Sklu_YGOB_Anc_7.453"
"3476","PCCGCIGL_05288","SAKL0F13926g"
"3477","PCCGCIGL_05289","SAKL0F13948g"
"3478","PCCGCIGL_05290","SAKL0F13970g"
"3479","PCCGCIGL_05291","SAKL0F13992g"
"3480","PCCGCIGL_05292","SAKL0F14014g"
"3481","PCCGCIGL_05293","SAKL0F14036g"
"3482","PCCGCIGL_05294","SAKL0F14058g"
"3483","PCCGCIGL_05295","SAKL0F14080g"
"3484","PCCGCIGL_05296","SAKL0F14102g"
"3485","PCCGCIGL_05300","SAKL0F14124g"
"3486","PCCGCIGL_05301","SAKL0F14146g"
"3487","PCCGCIGL_05303","SAKL0F14168g"
"3488","PCCGCIGL_05306","SAKL0F14190g"
"3489","PCCGCIGL_05307","SAKL0F14212g"
"3490","PCCGCIGL_05308","SAKL0F14234g"
"3491","PCCGCIGL_05309","SAKL0F14256g"
"3492","PCCGCIGL_05310","SAKL0F14278g"
"3493","PCCGCIGL_05311","SAKL0F14300g"
"3494","PCCGCIGL_05313","SAKL0F14322g"
"3495","PCCGCIGL_05315","SAKL0F14344g"
"3496","PCCGCIGL_05316","SAKL0F14366g"
"3497","PCCGCIGL_05317","SAKL0F14388g"
"3498","PCCGCIGL_05318","SAKL0F14410g"
"3499","PCCGCIGL_05319","SAKL0F14432g"
"3500","PCCGCIGL_05320","SAKL0F14454g"
"3501","PCCGCIGL_05321","SAKL0F14476g"
"3502","PCCGCIGL_05324","SAKL0F14498g"
"3503","PCCGCIGL_05325","SAKL0F14520g"
"3504","PCCGCIGL_05326","SAKL0F14564g"
"3505","PCCGCIGL_05328","SAKL0F14586g"
"3506","PCCGCIGL_05330","SAKL0F14608g"
"3507","PCCGCIGL_05331","SAKL0F14630g"
"3508","PCCGCIGL_05332","SAKL0F14652g"
"3509","PCCGCIGL_05333","SAKL0F14674g"
"3510","PCCGCIGL_05334","SAKL0F14696g"
"3511","PCCGCIGL_05337","SAKL0F14718g"
"3512","PCCGCIGL_05338","SAKL0F14740g"
"3513","PCCGCIGL_05340","SAKL0F14762g"
"3514","PCCGCIGL_05347","SAKL0F14784g"
"3515","PCCGCIGL_05349","SAKL0F14806g"
"3516","PCCGCIGL_05350","SAKL0F14828g"
"3517","PCCGCIGL_05351","SAKL0F14850g"
"3518","PCCGCIGL_05352","SAKL0F14872g"
"3519","PCCGCIGL_05353","SAKL0F14894g"
"3520","PCCGCIGL_05355","SAKL0F14960g"
"3521","PCCGCIGL_05357","SAKL0F14982g"
"3522","PCCGCIGL_05358","SAKL0F15004g"
"3523","PCCGCIGL_05359","SAKL0F15026g"
"3524","PCCGCIGL_05361","SAKL0F15048g"
"3525","PCCGCIGL_05362","SAKL0F15070g"
"3526","PCCGCIGL_05363","SAKL0F15092g"
"3527","PCCGCIGL_05364","SAKL0F15114g"
"3528","PCCGCIGL_05365","SAKL0F15136g"
"3529","PCCGCIGL_05366","SAKL0F15158g"
"3530","PCCGCIGL_05367","SAKL0F15180g"
"3531","PCCGCIGL_05368","SAKL0F15202g"
"3532","PCCGCIGL_05369","SAKL0F15224g"
"3533","PCCGCIGL_05370","SAKL0F15246g"
"3534","PCCGCIGL_05371","SAKL0F15268g"
"3535","PCCGCIGL_05372","SAKL0F15290g"
"3536","PCCGCIGL_05373","SAKL0F15312g"
"3537","PCCGCIGL_05374","SAKL0F15334g"
"3538","PCCGCIGL_05376","SAKL0F15356g"
"3539","PCCGCIGL_05377","SAKL0F15378g"
"3540","PCCGCIGL_05380","SAKL0F15400g"
"3541","PCCGCIGL_05381","SAKL0F15422g"
"3542","PCCGCIGL_05382","SAKL0F15444g"
"3543","PCCGCIGL_05383","SAKL0F15466g"
"3544","PCCGCIGL_05384","SAKL0F15488g"
"3545","PCCGCIGL_05385","SAKL0F15510g"
"3546","PCCGCIGL_05386","SAKL0F15532g"
"3547","PCCGCIGL_05387","SAKL0F15554g"
"3548","PCCGCIGL_05390","SAKL0F15576g"
"3549","PCCGCIGL_05391","SAKL0F15598g"
"3550","PCCGCIGL_05392","SAKL0F15620g"
"3551","PCCGCIGL_05394","SAKL0F15642g"
"3552","PCCGCIGL_05395","SAKL0F15664g"
"3553","PCCGCIGL_05396","SAKL0F15686g"
"3554","PCCGCIGL_05397","SAKL0F15708g"
"3555","PCCGCIGL_05398","SAKL0F15730g"
"3556","PCCGCIGL_05399","Sklu_6.trna36I"
"3557","PCCGCIGL_05400","SAKL0F15796g"
"3558","PCCGCIGL_05401","SAKL0F15818g"
"3559","PCCGCIGL_05404","SAKL0F15840g"
"3560","PCCGCIGL_05405","SAKL0F15862g"
"3561","PCCGCIGL_05406","SAKL0F15884g"
"3562","PCCGCIGL_05407","SAKL0F15906g"
"3563","PCCGCIGL_05408","SAKL0F15928g"
"3564","PCCGCIGL_05409","SAKL0F15950g"
"3565","PCCGCIGL_05410","SAKL0F15972g"
"3566","PCCGCIGL_05411","SAKL0F15994g"
"3567","PCCGCIGL_05413","SAKL0F16016g"
"3568","PCCGCIGL_05414","SAKL0F16038g"
"3569","PCCGCIGL_05415","SAKL0F16060g"
"3570","PCCGCIGL_05416","SAKL0F16104g"
"3571","PCCGCIGL_05417","SAKL0F16126g"
"3572","PCCGCIGL_05419","SAKL0F16148g"
"3573","PCCGCIGL_05420","SAKL0F16170g"
"3574","PCCGCIGL_05421","SAKL0F16192g"
"3575","PCCGCIGL_05422","SAKL0F16214g"
"3576","PCCGCIGL_05423","SAKL0F16236g"
"3577","PCCGCIGL_05424","SAKL0F16258g"
"3578","PCCGCIGL_05425","SAKL0F16280g"
"3579","PCCGCIGL_05428","SAKL0F16302g"
"3580","PCCGCIGL_05430","SAKL0F16324g"
"3581","PCCGCIGL_05432","SAKL0F16346g"
"3582","PCCGCIGL_05443","SAKL0F16412g"
"3583","PCCGCIGL_05448","SAKL0F16434g"
"3584","PCCGCIGL_05449","SAKL0F16456g"
"3585","PCCGCIGL_05451","SAKL0F16478g"
"3586","PCCGCIGL_05452","SAKL0F16500g"
"3587","PCCGCIGL_05454","SAKL0F16522g"
"3588","PCCGCIGL_05455","SAKL0F16544g"
"3589","PCCGCIGL_05458","SAKL0F16566g"
"3590","PCCGCIGL_05459","SAKL0F16588g"
"3591","PCCGCIGL_05462","SAKL0F16610g"
"3592","PCCGCIGL_05463","SAKL0F16632g"
"3593","PCCGCIGL_05464","SAKL0F16654g"
"3594","PCCGCIGL_05465","SAKL0F16676g"
"3595","PCCGCIGL_05467","SAKL0F16698g"
"3596","PCCGCIGL_05469","SAKL0F16720g"
"3597","PCCGCIGL_05470","SAKL0F16742g"
"3598","PCCGCIGL_05472","SAKL0F16764g"
"3599","PCCGCIGL_05479","SAKL0G00110g"
"3600","PCCGCIGL_05484","SAKL0G00132g"
"3601","PCCGCIGL_05486","SAKL0G00154g"
"3602","PCCGCIGL_05487","SAKL0G00176g"
"3603","PCCGCIGL_05502","SAKL0G00352g"
"3604","PCCGCIGL_05503","SAKL0G00374g"
"3605","PCCGCIGL_05505","SAKL0G00396g"
"3606","PCCGCIGL_05506","SAKL0G00418g"
"3607","PCCGCIGL_05508","SAKL0G00440g"
"3608","PCCGCIGL_05510","SAKL0G00462g"
"3609","PCCGCIGL_05514","SAKL0G00484g"
"3610","PCCGCIGL_05516","SAKL0G00506g"
"3611","PCCGCIGL_05517","SAKL0G00528g"
"3612","PCCGCIGL_05518","SAKL0G00550g"
"3613","PCCGCIGL_05519","SAKL0G00572g"
"3614","PCCGCIGL_05520","SAKL0G00594g"
"3615","PCCGCIGL_05522","SAKL0G00616g"
"3616","PCCGCIGL_05523","SAKL0G00638g"
"3617","PCCGCIGL_05524","SAKL0G00660g"
"3618","PCCGCIGL_05525","SAKL0G00682g"
"3619","PCCGCIGL_05526","SAKL0G00704g"
"3620","PCCGCIGL_05527","SAKL0G00726g"
"3621","PCCGCIGL_05528","SAKL0G00748g"
"3622","PCCGCIGL_05530","SAKL0G00770g"
"3623","PCCGCIGL_05531","SAKL0G00792g"
"3624","PCCGCIGL_05532","SAKL0G00814g"
"3625","PCCGCIGL_05533","SAKL0G00836g"
"3626","PCCGCIGL_05534","SAKL0G00858g"
"3627","PCCGCIGL_05535","SAKL0G00880g"
"3628","PCCGCIGL_05537","SAKL0G00902g"
"3629","PCCGCIGL_05539","SAKL0G00924g"
"3630","PCCGCIGL_05540","SAKL0G00946g"
"3631","PCCGCIGL_05546","SAKL0G00968g"
"3632","PCCGCIGL_05548","SAKL0G00990g"
"3633","PCCGCIGL_05549","SAKL0G01012g"
"3634","PCCGCIGL_05550","SAKL0G01034g"
"3635","PCCGCIGL_05551","SAKL0G01056g"
"3636","PCCGCIGL_05553","SAKL0G01100g"
"3637","PCCGCIGL_05554","SAKL0G01122g"
"3638","PCCGCIGL_05555","SAKL0G01144g"
"3639","PCCGCIGL_05557","SAKL0G01166g"
"3640","PCCGCIGL_05558","SAKL0G01188g"
"3641","PCCGCIGL_05559","SAKL0G01210g"
"3642","PCCGCIGL_05560","SAKL0G01232g"
"3643","PCCGCIGL_05561","SAKL0G01254g"
"3644","PCCGCIGL_05562","SAKL0G01276g"
"3645","PCCGCIGL_05564","SAKL0G01298g"
"3646","PCCGCIGL_05565","SAKL0G01320g"
"3647","PCCGCIGL_05567","SAKL0G01342g"
"3648","PCCGCIGL_05568","SAKL0G01364g"
"3649","PCCGCIGL_05569","SAKL0G01386g"
"3650","PCCGCIGL_05573","SAKL0G01430g"
"3651","PCCGCIGL_05574","Sklu_7.trna2E"
"3652","PCCGCIGL_05575","SAKL0G01474g"
"3653","PCCGCIGL_05577","SAKL0G01496g"
"3654","PCCGCIGL_05578","Sklu_YGOB_Anc_5.642"
"3655","PCCGCIGL_05580","SAKL0G01518g"
"3656","PCCGCIGL_05581","Sklu_YGOB_Anc_5.640"
"3657","PCCGCIGL_05582","SAKL0G01540g"
"3658","PCCGCIGL_05584","SAKL0G01584g"
"3659","PCCGCIGL_05585","SAKL0G01606g"
"3660","PCCGCIGL_05586","SAKL0G01628g"
"3661","PCCGCIGL_05587","SAKL0G01650g"
"3662","PCCGCIGL_05589","SAKL0G01672g"
"3663","PCCGCIGL_05590","SAKL0G01694g"
"3664","PCCGCIGL_05591","SAKL0G01716g"
"3665","PCCGCIGL_05592","SAKL0G01738g"
"3666","PCCGCIGL_05593","SAKL0G01760g"
"3667","PCCGCIGL_05594","SAKL0G01782g"
"3668","PCCGCIGL_05595","SAKL0G01804g"
"3669","PCCGCIGL_05597","SAKL0G01826g"
"3670","PCCGCIGL_05598","SAKL0G01848g"
"3671","PCCGCIGL_05600","SAKL0G01870g"
"3672","PCCGCIGL_05601","SAKL0G01892g"
"3673","PCCGCIGL_05604","SAKL0G01914g"
"3674","PCCGCIGL_05605","SAKL0G01936g"
"3675","PCCGCIGL_05606","SAKL0G01958g"
"3676","PCCGCIGL_05608","SAKL0G01980g"
"3677","PCCGCIGL_05610","SAKL0G02002g"
"3678","PCCGCIGL_05614","SAKL0G02024g"
"3679","PCCGCIGL_05615","SAKL0G02046g"
"3680","PCCGCIGL_05616","SAKL0G02068g"
"3681","PCCGCIGL_05617","SAKL0G02090g"
"3682","PCCGCIGL_05618","SAKL0G02112g"
"3683","PCCGCIGL_05619","SAKL0G02134g"
"3684","PCCGCIGL_05621","SAKL0G02156g"
"3685","PCCGCIGL_05622","SAKL0G02178g"
"3686","PCCGCIGL_05623","SAKL0G02200g"
"3687","PCCGCIGL_05624","SAKL0G02222g"
"3688","PCCGCIGL_05626","SAKL0G02244g"
"3689","PCCGCIGL_05628","SAKL0G02266g"
"3690","PCCGCIGL_05629","Sklu_7.trna3K"
"3691","PCCGCIGL_05630","SAKL0G02354g"
"3692","PCCGCIGL_05631","Sklu_YGOB_Anc_5.427"
"3693","PCCGCIGL_05632","SAKL0G02376g"
