"ID_REF"	"GSM552568"	"GSM552569"	"GSM552570"	"GSM552571"
10455	-2.333783838	-3.089057735	-2.802617425	-2.515938964
10456	-2.552583344	-3.213847184	-2.89141047	-2.417222734
10457	-2.366162959	-3.085633679	-2.779209745	-2.596418001
10458	-4.329828879	-4.360793747	-4.476785609	-4.416725499
10459	-2.506663041	-2.948489951	-2.901588088	-2.54506031
10460	-1.284900612	-1.962139804	-1.842421053	-1.131388921
10461	-3.494315856	-4.238179991	-3.832489319	-3.624946019
10462	-3.641388954	-4.013829367	-3.924853376	-3.732820108
10463	-1.640592964	-1.990657214	-1.994705462	-1.535514009
10464	-2.494450208	-2.926863786	-2.723530079	-2.349855408
10465	1.664948859	0.990789987	1.26223287	1.757700281
10466	1.43189005	0.711915208	1.053310594	1.334009992
10467	-0.782730932	-1.584187013	-1.23297624	-0.888093047
10468	-4.048211744	-4.347679387	-4.373694388	-4.142108358
10469	1.376869171	0.668860601	0.871591535	1.144679089
10470	-1.910414251	-2.039238275	-2.307569364	-1.881349682
10471	-4.314197672	-4.615645616	-4.500929144	-4.485091881
10472	-0.100764704	-0.820359975	-0.643749078	-0.146913417
10473	-1.620742669	-2.479233771	-2.17648816	-1.638891088
10474	-1.228801222	-2.227870907	-1.871316666	-1.5443367
10475	-3.331084712	-3.864563401	-3.698403806	-3.176856098
10476	2.167870077	1.476621968	1.772747631	1.925460237
10477	-2.338288424	-3.20705866	-2.701501581	-2.42355086
10478	-2.790669523	-3.452282131	-3.090258637	-2.726640206
10479	-1.826069746	-2.454637444	-2.136024525	-1.64267119
10480	-0.081226791	-0.900178325	-0.549751518	-0.131603829
10481	-2.202961807	-2.936870771	-2.693698214	-2.205840994
10482	-2.66870924	-3.341146836	-3.073713217	-2.839270011
10483	-3.19166157	-3.768784127	-3.541566714	-3.226967255
10484	-3.865174672	-4.219891653	-4.110272257	-3.219224838
10485	0.800714916	0.133823186	0.374394049	0.66098935
10486	-0.066916824	-1.051646334	-0.525109897	-0.029550787
10487	-1.919809927	-2.709868528	-2.38706557	-1.695262468
10488	-1.202024256	-2.15581658	-1.622923165	-1.345750746
10489	-0.859427948	-1.417467753	-1.354848594	-0.910359021
10490	-5.050344023	-5.180512148	-5.256813653	-5.16841004
10491	-2.33577367	-3.037237785	-2.719715798	-2.348985886
10492	-1.94475364	-2.715410611	-2.335273781	-2.050666966
10493	-2.290816489	-3.746401233	-2.672014803	-2.223645341
10494	-3.014799302	-3.610764145	-3.414199789	-3.01277111
10495	-2.522260803	-3.237649641	-2.910507362	-2.550756631
10496	1.031957932	0.343445043	0.530732063	0.908988323
10497	1.418045712	0.620433688	0.887561145	1.257844558
10498	-1.186700714	-2.088551403	-1.676551624	-1.281736598
10499	-2.954418264	-3.5918811	-3.263156496	-3.07156914
10500	0.090031631	-0.438729413	-0.245585221	0.245112498
10501	-0.813346313	-1.513835326	-1.164970172	-0.942760533
10502	-0.534469363	-1.374759446	-0.921201107	-0.42436671
10503	-5.98092368	-5.625347614	-6.02556699	-6.064299849
10504	-1.616163642	-2.410926078	-2.429399938	-1.643574706
10505	-0.828079839	-1.671016069	-1.337344129	-0.872012739
10506	-3.339240137	-3.87308765	-3.477037958	-3.154129543
10507	1.52531854	0.739258734	1.056153511	1.384315169
10508	1.511834703	0.684865047	1.091068182	1.408934971
10509	-2.840285197	-3.785128645	-3.609327703	-3.291763518
10510	-4.039027294	-4.621382527	-4.457782138	-4.145300501
10511	-5.704117173	-5.779035997	-5.96131175	-5.881437146
10512	-1.88893171	-2.460107916	-2.313004667	-1.856664617
10513	-2.871006092	-3.49199826	-3.244272035	-2.783271106
10514	-0.808372144	-1.743395443	-1.394444448	-0.896817009
10515	-5.09358515	-5.462222924	-5.409576703	-5.256398549
10516	-1.144361002	-2.020812716	-1.771948602	-1.354985487
10517	-0.249387747	-0.885085726	-0.7498311	-0.430911428
10518	1.851455456	1.449305892	1.434226108	1.834863142
10519	1.820076104	1.380821678	1.317073533	1.84753938
10520	-1.831958071	-2.849841637	-2.504840595	-2.132319607
10521	-2.358207375	-2.98822902	-2.87601485	-2.448670173
10522	-2.211593231	-2.567416225	-2.588589859	-2.241933575
10523	-2.979595698	-3.29603992	-3.213866451	-2.970497149
10524	-2.707333847	-3.54739014	-3.167437721	-3.019281934
10525	-5.278499765	-5.576986579	-4.631864538	-4.864688392
10526	-2.55498404	-3.173617178	-2.955740391	-2.583903777
10527	-5.104831002	-5.171686397	-5.090180006	-5.247453587
10528	-1.856985128	-2.720115574	-2.388861909	-2.047593791
10529	-3.054310867	-4.166180924	-3.43724098	-3.275817846
10530	-2.882438314	-3.807727875	-3.349764318	-3.015607168
10531	-5.072847186	-5.679214981	-5.184403137	-5.040378067
10532	-2.632866512	-3.47114402	-3.046697003	-2.841094068
10533	-0.476434874	-1.393287373	-1.007999908	-0.51977683
10534	-1.445621757	-2.208476476	-1.713148498	-1.57551496
10535	-1.505023576	-2.14717077	-1.915248294	-1.429357924
10536	-1.821933779	-2.449418166	-2.360510322	-1.798390286
10537	-2.541499492	-3.109488604	-2.917477759	-2.539123743
10538	-1.647111269	-2.537058997	-2.179647732	-1.886882062
10539	-4.040277735	-4.197785944	-4.135727584	-3.98727478
10540	-2.350648243	-2.834771101	-2.797878258	-2.489994539
10541	-0.737684695	-1.981240524	-1.547494664	-1.182244366
10542	-3.080945255	-3.642662559	-3.498998434	-3.159346359
10543	-3.141664831	-3.668971488	-3.432953051	-2.861155019
10544	2.22358016	1.7676944	1.945528999	2.119071267
10545	-2.284402945	-2.931418667	-2.698072804	-2.476395557
10546	-2.495676017	-3.213778756	-3.00593857	-2.578520624
10547	-5.803994579	-5.955532879	-5.615475966	-5.346897546
10548	-4.179925609	-4.551460916	-4.366977286	-3.923798983
10549	1.301209224	0.631749635	0.855244163	1.189600103
10550	-1.177199159	-2.098637925	-1.779642097	-1.132839814
10551	-5.643688436	-5.080748277	-5.337824079	-5.629490411
10552	-1.574666248	-2.603545773	-2.226917103	-1.933658362
10553	-1.963335517	-2.678926385	-2.366166939	-1.829034705
10554	-0.656799142	-1.355660829	-0.870948119	-0.58187013
10555	-1.121089405	-1.728289027	-1.511497867	-1.166395686
10556	-2.650920368	-3.231748132	-2.888416691	-2.784198688
10557	-1.067386296	-1.551550973	-1.332818274	-0.962251811
10558	-5.673597329	-5.318723698	-5.925137686	-5.931273077
10559	-2.369793494	-2.895792971	-2.633176173	-2.324987572
10560	-0.221154921	-0.292783624	-0.533392319	0.425572027
10561	-0.817480215	-1.688106641	-1.371159686	-0.919333433
10562	-2.184271153	-2.675324226	-2.422579529	-2.185042418
10563	-0.351083766	-0.942803777	-0.619579876	-0.259672594
10564	-3.691711418	-4.420077163	-4.15241775	-3.694869543
10565	-3.618609495	-3.960299941	-3.937759587	-3.559989887
10566	-2.079179219	-2.821915955	-2.42465885	-2.293847315
10567	-5.327353812	-5.434837108	-5.49718801	-5.560360986
10568	-2.396677914	-3.086316299	-2.875765549	-2.450308089
10569	-3.063372864	-3.773883132	-3.408098464	-3.102763936
10570	-5.500491373	-5.861458777	-5.665862172	-5.59366002
10571	-1.749449395	-2.603651033	-2.328944463	-1.981639048
10572	-2.91733661	-3.473740595	-3.418226013	-2.946549015
10573	-3.232631664	-3.861587314	-3.665906727	-3.094990594
10574	0.279142822	-0.752454268	-0.493111917	-0.129716878
10575	-0.651250998	-1.364317852	-1.14012583	-0.744560043
10576	-2.116998619	-3.034189543	-2.217846114	-2.093399837
10577	-1.786622143	-2.019093734	-1.726033447	-1.312535352
10578	-1.994136276	-2.845072874	-2.635363043	-2.175580393
10579	0.025225121	-0.820235948	-0.532937201	-0.201914518
10580	-2.815048356	-3.595620087	-3.170593677	-2.768930757
10581	-1.551911977	-1.93888657	-1.589588913	-1.282443597
10582	-2.170537169	-3.41505731	-2.905099851	-2.291998876
10583	-2.308253158	-2.748674179	-2.563141996	-2.231104573
10584	-1.467429748	-2.174850192	-1.524663853	-1.634092245
10585	-1.431673228	-2.123844999	-1.958147895	-1.383863001
10586	-1.174852382	-1.918905963	-1.647249831	-1.298944469
10587	3.66259429	3.326058417	3.386870191	3.559615692
10588	-1.2138671	-1.794511628	-1.547297926	-1.02030224
10589	-1.805800129	-2.333042803	-2.306040519	-1.808499911
10590	-1.134873651	-2.053164167	-1.712292214	-1.314996374
10591	-1.887371275	-2.594056384	-2.331040568	-1.872970943
10592	-3.288696211	-4.053005782	-3.739733078	-3.396396328
10593	-3.382937933	-4.007370695	-3.840776607	-3.36434864
10594	-3.584985009	-4.193042178	-3.958204565	-3.627511628
10595	-1.513534007	-2.234894022	-2.0107241	-1.530734395
10596	-3.241702863	-3.980975296	-3.716898784	-3.416981833
10597	-2.289115934	-3.149777071	-2.949917658	-2.519267025
10598	-0.811707722	-1.3290964	-1.220788346	-0.889995028
10599	-1.124974558	-2.348969336	-1.935097986	-1.596434014
10600	-3.987452724	-4.54770684	-4.265471473	-4.114066101
10601	-3.134513685	-3.356483015	-3.052524739	-2.794906667
10602	-1.082079103	-1.795014403	-1.503832905	-1.138356608
10603	-3.286933619	-3.702328499	-3.587955073	-3.212954794
10604	-1.633373577	-2.30197462	-1.994804194	-1.694884729
10605	-2.307746665	-3.104903187	-2.750516509	-2.324871417
10606	-1.711004883	-2.370593164	-2.096262601	-1.758475363
10607	-1.819778059	-3.175557949	-2.479264753	-2.150571737
10608	-2.887933187	-3.273344814	-3.145777312	-2.732228391
10609	-0.822034392	-1.837560507	-1.468261193	-1.059497187
10610	-2.263109908	-2.908847457	-2.621739026	-2.124828755
10611	2.56879735	2.003898241	2.15036586	2.395187901
10612	-4.235334682	-4.619446665	-4.646985025	-4.302847103
10613	-1.503407105	-2.114153374	-2.046914934	-1.473785485
10614	-3.970691316	-4.297217764	-4.290341977	-4.06909119
10615	-3.955003632	-4.541652245	-4.540205669	-4.118310667
10616	-3.110215223	-3.51239287	-3.502534086	-2.943165348
10617	-1.590047184	-2.305331266	-2.090505123	-1.660328589
10618	2.787007419	2.280658749	2.469328221	2.730984094
10619	-2.35715873	-2.942407481	-2.827889751	-2.384187943
10620	-3.470670101	-4.30830234	-3.972466172	-3.629907004
10621	-2.877930149	-2.96410633	-3.169228484	-3.015385446
10622	-1.488404413	-2.226609571	-1.907417332	-1.526418122
10623	-2.387523984	-2.849325712	-2.808242575	-2.271232353
10624	1.650072797	1.136900341	1.248446255	1.476654222
10625	-3.100713832	-3.63996742	-3.317796972	-2.971961287
10626	-1.154059466	-1.93454087	-1.603078491	-1.35046536
10627	-0.959694877	-1.736519168	-1.385215073	-0.9040293
10628	-2.944576901	-3.644137696	-3.392190922	-3.155852055
10629		-2.468878914	-2.071770345	-1.702422551
10630	-0.212740411	-1.113659305	-0.911756521	-0.49122373
10631	-0.941058744	-1.659313261	-1.382049707	-0.943011701
10632	-5.180390322	-5.336533558	-5.48620788	-5.115221478
10633	1.68599702	0.862943343	1.115118562	1.485939829
10634	-1.279175557	-2.123810704	-1.863504803	-1.472032045
10635	-1.761088626	-2.622775609	-2.364116044	-1.95686503
10636	-2.982396458	-3.72390106	-3.288540503	-3.253529675
10637	-1.058489225	-1.995476053	-1.510902245	-1.059668347
10638	-2.663801553	-3.848888245	-3.287837712	-3.235497992
10639	-1.655436782	-2.525888166	-2.165127361	-1.888122097
10640	-1.587087198	-2.412893917	-2.061835668	-1.83862372
10641	-1.081927045	-2.184844102	-1.964320393	-1.45753945
10642	-3.083062948	-3.624854533	-3.429560155	-3.195838911
10643	0.034750126	-0.752214733	-0.374522142	-0.000673362
10644	-2.451817754	-3.130005912	-2.972186904	-2.649193745
10645	-2.610779444	-3.19677483	-2.911954987	-2.719633389
10646	-1.806552377	-2.577622294	-2.357094551	-1.992593689
10647	-2.348051471	-3.064396837	-2.772855959	-2.403823028
10648	-3.295417275	-3.978207572	-3.622550043	-3.307078497
10649	-1.163805005	-1.966568749	-1.56628695	-1.335090721
10650	-5.683137526	-5.812501127	-5.603402875	-5.734372412
10651	-0.801385964	-1.379958472	-0.856884923	-0.580588451
10652	2.076778188	1.177381225	1.82167798	1.723769459
10653	-4.097970337	-4.737480555	-4.664527348	-4.459654058
10654	1.917215434	0.969089504	1.436349937	1.694871024
10655	-3.782773388	-4.304734275	-4.087822332	-3.668255697
10656	-2.353909037	-2.903819699	-2.766366111	-2.155694076
10657	-0.515046279	-1.077231914	-0.833439525	-0.363573399
10658	-1.585607986	-2.139290421	-1.977709845	-1.561450677
10659	-0.704628746	-1.440619692	-1.013326577	-0.894600768
10660	-2.137100123	-2.786194903	-2.598134532	-2.282216361
10661	-0.332590875	-1.026388862	-0.759565573	-0.421051142
10662	-1.535236973	-2.48298611	-2.129849068	-1.670175529
10663	-1.498268408	-2.157044184	-1.906717312	-1.660604167
10664	-0.124934481	-0.985651491	-0.683471222	-0.356796681
10665	-1.650172866	-2.307922818	-2.005124501	-1.594000554
10666	-2.088676409	-2.718244438	-2.451083115	-2.060382817
10667	-0.492780237	-1.382739835	-0.963698164	-0.721427764
10668	-4.200039676	-4.601718772	-4.796661792	-4.539642371
10669	-1.286553204	-1.986119434	-1.710103422	-1.329262821
10670	-2.353611727	-3.199144701	-2.73456687	-2.302474057
10671	-1.841221175	-2.726596768	-2.362181718	-2.091170323
10672	-3.338805882	-3.995486479	-3.707292721	-3.431505385
10673	-2.371055534	-3.080429064	-2.850295658	-2.458611331
10674	-2.639856259	-3.243204713	-2.995437967	-2.605461919
10675	-3.640561837	-4.018029109	-3.922956272	-3.556522558
10676	-0.8940552	-1.630592982	-1.3240807	-1.016977184
10677	-6.099542776	-5.641459392	-5.856342427	-6.335396267
10678	-1.057249589	-1.9656718	-1.588305791	-1.146646045
10679	-2.535078477	-3.317085716	-2.957705621	-2.705361168
10680	-3.11420159	-3.747273009	-3.431075412	-3.06124488
10681	-2.026251999	-2.369260804	-2.069647344	-1.757400183
10682	-2.582823328	-3.362497821	-3.156273195	-2.645845667
10683	-1.662752387	-2.374597991	-2.200458182	-1.713766823
10684	0.489019514	-0.114683079	0.058791208	0.413187817
10685	-0.381841932	-1.132246684	-0.925825114	-0.639346516
10686	-1.452160548	-2.152427003	-1.977280918	-1.465116875
10687	-0.727346065	-1.926762218	-1.335186992	-1.26332676
10688	-1.873701345	-2.338506686	-2.176118186	-1.876956462
10689	-2.737620676	-3.198800035	-3.156870417	-2.713880325
10690	-2.518345641	-3.23567226	-2.920292176	-2.585100554
10691	-4.720631195	-5.428190714	-4.726170984	-4.955320694
10692	-2.5876243	-3.673012303	-3.284870039	-2.966220411
10693	-2.684023869	-3.724977689	-3.195361881	-3.203136755
10694	-1.262238823	-2.076996636	-1.707997606	-1.392369168
10695	-2.797839145	-3.338850504	-2.991269645	-2.75398247
10696	-1.520784071	-2.120484938	-1.937226308	-1.452572924
10697	-1.397673103	-2.260226997	-2.008452616	-1.609792044
10698	-3.974601333	-3.992992031	-4.228724751	-4.330899716
10699	-3.12464568	-3.763992224	-3.395221309	-3.280981815
10700	-3.946394249	-4.416143159	-4.352034194	-3.738941536
10701	-3.100668799	-3.639485114	-3.348135086	-2.96224786
10702	-2.012396243	-2.843127365	-2.520154459	-2.142135642
10703	0.392645733	-0.354120685	-0.160545754	0.323114198
10704	-1.928816674	-2.944151356	-2.757685176	-2.388641694
10705	-2.770675881	-3.370647551	-3.111279346	-2.628465198
10706	-0.683731983	-1.33697136	-1.059451056	-0.749348726
10707	-0.258318072	-1.027463693	-0.673622816	-0.263451548
10708	0.895144288	0.184211032	0.40833418	0.8413146
10709	-3.614039664	-4.318542703	-3.931605159	-3.595131499
10710	-2.323195454	-3.35692526	-2.815536279	-2.699952343
10711	-2.400796663	-3.026530471	-2.881959544	-2.571424883
10712	-2.079210073	-2.846433425	-2.585286139	-2.267715092
10713	0.932889946	0.227947222	0.520568126	1.002548437
10714	-2.977960924	-3.638879191	-3.418540754	-2.995639113
10715	-3.674459659	-3.968439671	-3.835225137	-4.102551733
10716	-0.278030444	-0.836107939	-0.721822934	-0.426538425
10717	-0.567499195	-1.452164241	-1.116100244	-0.716718915
10718	-2.188119355	-3.082189121	-2.636684283	-2.343800469
10719	-3.197363984	-3.918436912	-3.603534513	-3.257861589
10720	-2.702290197	-1.902912058	-1.650725691	-2.696083313
10721	-5.541236356	-5.407689858	-5.694365958	-5.518957305
10722	-0.191105228	-0.943249024	-0.761288191	0.028629414
10723	-2.853706259	-3.727331745	-3.511091358	-2.947009589
10724	-3.429274327	-3.994157723	-3.823029595	-3.442842802
10725	1.145197761	0.579806584	0.690065374	0.980031662
10726	2.054176102	1.310530995	1.540996662	1.867284105
10727	-1.119110028	-1.795636781	-1.491541408	-1.082003066
10728	-2.076382853	-2.697854477	-2.450061404	-2.020710046
10729	-2.409407994	-2.962207679	-2.604194975	-2.227103138
10730	-3.992034192	-4.433705082	-4.420512942	-4.084620818
10731	-3.250167118	-4.023120673	-3.859350014	-3.342143081
10732	-0.515955449	-1.141295122	-1.018859027	-0.561878888
10733	-2.516805366	-3.160543218	-2.96484135	-2.611131998
10734	-4.067806113	-4.862981457	-4.578533644	-4.248127207
10735	-1.270435654	-2.220804147	-1.733397169	-1.411012738
10736	-1.735277512	-2.622712373	-2.364458446	-1.986976066
10737	-4.901452426	-4.66425239	-4.957612892	-4.848821336
10738	-4.523803516	-4.827069645	-4.153175294	-4.669466513
10739	-2.905974248	-3.464926422	-3.345306719	-2.956557344
10740	-3.608679771	-4.381139939	-3.978796176	-3.558568183
10741	-1.253381439	-2.093418237	-1.672605849	-1.256673475
10742	-2.725491392	-3.044188391	-2.973811093	-2.366048301
10743	-0.197322204	-0.919704765	-0.633821958	-0.131703532
10744		-5.574840603	-5.348500509	-5.458078797
10745	-0.425276684	-1.27731822	-1.241408166	-0.696645865
10746	-1.295030456	-2.226822802	-1.854394799	-1.575513158
10747	-2.607228012	-3.353871463	-3.009780366	-2.796864449
10748	-2.893157243	-3.384209206	-3.214776572	-2.907730929
10749	-2.94618521	-3.706327029	-3.243400862	-3.149266507
10750	-1.939192613	-2.936581261	-2.683014459	-2.214938331
10751	-0.943184099	-1.832021091	-1.321879548	-0.969040586
10752	-2.316425794	-2.972233966	-2.7098155	-2.280016549
10753	-1.942038525	-2.704231404	-2.277828238	-1.997640708
10754	-1.139630922	-1.954847834	-1.518673454	-0.967162645
10755	-2.692987391	-3.260195465	-2.947628849	-2.59412217
10756	0.176181792	-0.616312888	-0.228910851	0.188267643
10757	1.234440181	0.654394572	0.959223775	1.252424071
10758	-0.978606067	-1.600191094	-1.550528255	-0.891669396
10759	-4.729439922	-4.652214445	-4.544442664	-4.438862403
10760	-3.595932374	-4.163509097	-4.095529422	-3.798391943
10761	-2.635871857	-3.15244431	-3.030177045	-2.727312803
10762	-1.407314388	-2.307187884	-2.157157711	-1.677172148
10763	-3.161608451	-3.656820354	-3.542675585	-3.36485438
10764	-1.820036975	-2.403711154	-2.211833976	-1.964740215
10765	-1.666101773	-2.23179713	-2.043557642	-1.610020902
10766	-2.540395085	-3.13607238	-2.95967552	-2.669038839
10767	-2.741264184	-3.283853202	-3.197121111	-2.781895438
10768	1.285202832	0.570440406	0.725745836	1.153486977
10769	-2.187709543	-3.11493975	-2.794415021	-2.451881376
10770	-0.646050083	-0.999974768	-1.416625916	-1.235205078
10771	-2.250711285	-3.011826727	-2.768800233	-2.400786444
10772	-2.871183442	-3.691142948	-3.369729642	-2.89321667
10773	-2.561934231	-3.198293583	-3.058609811	-2.672609273
10774	-0.830196751	-1.455272217	-1.298497352	-0.943965371
