Condition,SAKIDs,IDs,Value,pcc_ids,highlight
YPD,SAKL0E14564g,13089,-3.988184481,PCCGCIGL_04401,FALSE
YPD,SAKL0E14586g,11799,-4.353231904,PCCGCIGL_04404,FALSE
YPD,SAKL0E14630g,11413,-2.633458362,PCCGCIGL_04405,FALSE
YPD,SAKL0E14652g,13444,-2.933256505,PCCGCIGL_04406,FALSE
YPD,SAKL0E14674g,11690,-5.446757504,PCCGCIGL_04408,FALSE
YPD,SAKL0E14696g,15214,-0.377363289,PCCGCIGL_04409,FALSE
YPD,SAKL0E14718g,11828,-2.015479999,PCCGCIGL_04410,FALSE
YPD,SAKL0E14740g,14284,-2.013065642,PCCGCIGL_04411,FALSE
YPD,SAKL0E14762g,14677,-3.10089267,PCCGCIGL_04412,FALSE
YPD,SAKL0E14784g,14166,-5.937783368,PCCGCIGL_04414,FALSE
YPD,SAKL0E14806g,12983,-4.015997233,PCCGCIGL_04416,FALSE
YPD,SAKL0E14828g,13873,-5.266440936,PCCGCIGL_04421,FALSE
YPD,SAKL0E14850g,12968,-4.919484791,PCCGCIGL_04422,FALSE
YPD,SAKL0E14872g,11571,-1.440244028,PCCGCIGL_04423,FALSE
YPD,SAKL0E14894g,13924,2.950435575,PCCGCIGL_04424,FALSE
YPD,SAKL0E14916g,14374,-0.661109401,PCCGCIGL_04425,FALSE
YPD,SAKL0E14938g,12097,-3.176301075,PCCGCIGL_04426,FALSE
YPD,SAKL0E14960g,12775,-3.99251256,PCCGCIGL_04428,FALSE
YPD,SAKL0E14982g,11759,-1.943545172,PCCGCIGL_04429,FALSE
YPD,SAKL0E15004g,11279,-2.209042608,PCCGCIGL_04431,FALSE
YPD,SAKL0E15026g,11078,-2.817757727,PCCGCIGL_04432,FALSE
YPD,SAKL0E15048g,12887,-4.692731526,PCCGCIGL_04433,FALSE
YPD,SAKL0E15070g,12432,-3.422588743,PCCGCIGL_04434,FALSE
YPD,SAKL0E15092g,12140,-2.967479305,PCCGCIGL_04435,FALSE
YPD,SAKL0E15114g,13662,-3.686736835,PCCGCIGL_04436,FALSE
YPD,SAKL0E15136g,14513,-2.864470181,PCCGCIGL_04437,FALSE
YPD,SAKL0E15158g,14365,-2.801070953,PCCGCIGL_04439,FALSE
YPD,SAKL0E15180g,13897,-1.114077826,PCCGCIGL_04440,FALSE
YPD,SAKL0E15202g,11835,-2.287934835,PCCGCIGL_04441,FALSE
YPD,SAKL0E15224g,13105,-3.360801279,PCCGCIGL_04443,FALSE
YPD,SAKL0E15246g,12955,-6.116482312,PCCGCIGL_04444,FALSE
YPD,SAKL0E15268g,14110,-3.854145893,PCCGCIGL_04445,FALSE
YPD,SAKL0E15290g,13050,-5.858612518,PCCGCIGL_04447,FALSE
YPD,SAKL0E15312g,10198,-5.409509554,PCCGCIGL_04448,FALSE
YPD,SAKL0E15356g,13931,-5.857276178,PCCGCIGL_04451,FALSE
YPD,SAKL0E15378g,11268,-3.205158848,PCCGCIGL_04453,FALSE
YPD,SAKL0E15422g,12189,-6.779330989,PCCGCIGL_04456,FALSE
YPD,SAKL0F00110g,10886,-5.12570849,PCCGCIGL_04459,FALSE
YPD,SAKL0F00132g,13574,-4.657141359,PCCGCIGL_04462,FALSE
YPD,SAKL0F00176g,10668,-4.534515653,PCCGCIGL_04465,FALSE
YPD,SAKL0F00198g,13199,-3.540994298,PCCGCIGL_04468,FALSE
YPD,SAKL0F00242g,10656,-2.544947231,PCCGCIGL_04474,FALSE
YPD,SAKL0F00286g,11637,-4.341256328,PCCGCIGL_04480,FALSE
YPD,SAKL0F00308g,12019,-4.410762734,PCCGCIGL_04482,FALSE
YPD,SAKL0F00330g,14778,-4.679627581,PCCGCIGL_04485,FALSE
YPD,SAKL0F00352g,14656,-5.242788436,PCCGCIGL_04486,FALSE
YPD,SAKL0F00374g,14137,-5.552761271,PCCGCIGL_04488,FALSE
YPD,SAKL0F00396g,10721,-5.540562369,PCCGCIGL_04490,FALSE
YPD,SAKL0F00418g,11752,-2.853176525,PCCGCIGL_04491,FALSE
YPD,SAKL0F00440g,11643,-3.397337863,PCCGCIGL_04492,FALSE
YPD,SAKL0F00462g,10281,0.815342014,PCCGCIGL_04495,FALSE
YPD,SAKL0F00484g,10091,-0.723770161,PCCGCIGL_04496,FALSE
YPD,SAKL0F00506g,13172,-1.835973389,PCCGCIGL_04498,FALSE
YPD,SAKL0F00528g,15282,NA,PCCGCIGL_04499,FALSE
YPD,SAKL0F00550g,13827,-3.72329955,PCCGCIGL_04501,FALSE
YPD,SAKL0F00572g,12422,-4.969170226,PCCGCIGL_04502,FALSE
YPD,SAKL0F00594g,12673,-0.474438405,PCCGCIGL_04503,FALSE
YPD,SAKL0F00616g,12603,0.009629901,PCCGCIGL_04504,FALSE
YPD,SAKL0F00638g,10701,-3.262634215,PCCGCIGL_04505,FALSE
YPD,SAKL0F00660g,11035,-0.412533573,PCCGCIGL_04506,FALSE
YPD,SAKL0F00682g,10403,-3.292380047,PCCGCIGL_04507,FALSE
YPD,SAKL0F00704g,11869,-3.140598548,PCCGCIGL_04508,FALSE
YPD,SAKL0F00726g,11054,-1.60037264,PCCGCIGL_04509,FALSE
YPD,SAKL0F00748g,10549,0.994450781,PCCGCIGL_04510,FALSE
YPD,SAKL0F00770g,10393,-1.949326676,PCCGCIGL_04511,FALSE
YPD,SAKL0F00792g,13816,-3.606471847,PCCGCIGL_04514,FALSE
YPD,SAKL0F00814g,12969,NA,PCCGCIGL_04515,FALSE
YPD,SAKL0F00836g,12977,-3.845461325,PCCGCIGL_04516,FALSE
YPD,SAKL0F00858g,12282,-2.901897468,PCCGCIGL_04517,FALSE
YPD,SAKL0F00880g,13704,-2.412279957,PCCGCIGL_04518,FALSE
YPD,SAKL0F00902g,12543,-4.851029839,PCCGCIGL_04519,FALSE
YPD,SAKL0F00924g,13490,-1.847225248,PCCGCIGL_04521,FALSE
YPD,SAKL0F00946g,13336,-3.044896476,PCCGCIGL_04522,FALSE
YPD,SAKL0F00968g,11304,-0.599010778,PCCGCIGL_04523,FALSE
YPD,SAKL0F00990g,10187,-2.823293314,PCCGCIGL_04524,FALSE
YPD,SAKL0F01012g,14063,-3.365001778,PCCGCIGL_04525,FALSE
YPD,SAKL0F01034g,13549,-2.905941129,PCCGCIGL_04526,FALSE
YPD,SAKL0F01056g,11727,-0.549305054,PCCGCIGL_04529,FALSE
YPD,SAKL0F01078g,10414,-2.11338469,PCCGCIGL_04530,FALSE
YPD,SAKL0F01100g,13533,-0.792208999,PCCGCIGL_04531,FALSE
YPD,SAKL0F01122g,14395,-2.859797789,PCCGCIGL_04532,FALSE
YPD,SAKL0F01166g,11360,-2.94386392,PCCGCIGL_04537,FALSE
YPD,SAKL0F01188g,11872,-1.297062724,PCCGCIGL_04538,FALSE
YPD,SAKL0F01210g,14557,-2.239558219,PCCGCIGL_04539,FALSE
YPD,SAKL0F01232g,13231,-5.918302226,PCCGCIGL_04540,FALSE
YPD,SAKL0F01254g,12048,-3.901373469,PCCGCIGL_04541,FALSE
YPD,SAKL0F01276g,12204,-2.016619094,PCCGCIGL_04542,FALSE
YPD,SAKL0F01298g,14061,-2.701924933,PCCGCIGL_04543,FALSE
YPD,SAKL0F01320g,14734,-1.893434632,PCCGCIGL_04544,FALSE
YPD,SAKL0F01342g,10853,-2.326942913,PCCGCIGL_04545,FALSE
YPD,SAKL0F01364g,11479,2.441337636,PCCGCIGL_04546,FALSE
YPD,SAKL0F01386g,13613,-2.36835504,PCCGCIGL_04548,FALSE
YPD,SAKL0F01408g,13823,-0.753856276,PCCGCIGL_04549,FALSE
YPD,SAKL0F01430g,12207,-1.741242654,PCCGCIGL_04550,FALSE
YPD,SAKL0F01452g,13920,-0.864277982,PCCGCIGL_04551,FALSE
YPD,SAKL0F01474g,12130,-4.736542759,PCCGCIGL_04552,FALSE
YPD,SAKL0F01496g,10442,-2.912072189,PCCGCIGL_04553,FALSE
YPD,SAKL0F01518g,15316,0.606507612,PCCGCIGL_04554,FALSE
YPD,SAKL0F01540g,13925,-2.786679763,PCCGCIGL_04555,FALSE
YPD,SAKL0F01562g,14553,-4.318898765,PCCGCIGL_04556,FALSE
YPD,SAKL0F01584g,13512,-3.285409871,PCCGCIGL_04557,FALSE
YPD,SAKL0F01606g,10199,0.486231803,PCCGCIGL_04558,FALSE
YPD,SAKL0F01628g,14150,-3.165542239,PCCGCIGL_04559,FALSE
YPD,SAKL0F01650g,10100,-2.971134349,PCCGCIGL_04560,FALSE
YPD,SAKL0F01672g,11698,-1.622419243,PCCGCIGL_04561,FALSE
YPD,SAKL0F01694g,15211,-1.608498721,PCCGCIGL_04562,FALSE
YPD,SAKL0F01716g,13756,-1.135808952,PCCGCIGL_04564,FALSE
YPD,SAKL0F01738g,12914,-4.866014052,PCCGCIGL_04565,FALSE
YPD,SAKL0F01760g,10642,-3.333329137,PCCGCIGL_04566,FALSE
YPD,SAKL0F01782g,10181,1.174886564,PCCGCIGL_04567,FALSE
YPD,SAKL0F01804g,13028,-2.154716229,PCCGCIGL_04568,FALSE
YPD,SAKL0F01826g,13848,-3.684362178,PCCGCIGL_04569,FALSE
YPD,SAKL0F01848g,11487,-2.458169232,PCCGCIGL_04571,FALSE
YPD,SAKL0F01870g,13943,-3.673858425,PCCGCIGL_04572,FALSE
YPD,SAKL0F01892g,12092,-2.395060276,PCCGCIGL_04573,FALSE
YPD,SAKL0F01914g,14410,-1.101936082,PCCGCIGL_04574,FALSE
YPD,SAKL0F01936g,14267,-2.05472317,PCCGCIGL_04576,FALSE
YPD,SAKL0F01958g,14766,-2.602389687,PCCGCIGL_04578,FALSE
YPD,SAKL0F01980g,13128,-3.184036531,PCCGCIGL_04579,FALSE
YPD,SAKL0F02002g,11286,-2.408942045,PCCGCIGL_04581,FALSE
YPD,SAKL0F02024g,13996,-0.900720281,PCCGCIGL_04582,FALSE
YPD,SAKL0F02046g,14251,0.496100582,PCCGCIGL_04583,FALSE
YPD,SAKL0F02068g,13193,-5.664339083,PCCGCIGL_04586,FALSE
YPD,SAKL0F02090g,13313,-0.20858033,PCCGCIGL_04588,FALSE
YPD,SAKL0F02134g,12503,-2.975799954,PCCGCIGL_04591,FALSE
YPD,SAKL0F02156g,13431,0.594999456,PCCGCIGL_04594,FALSE
YPD,SAKL0F02178g,14523,-4.624407973,PCCGCIGL_04595,FALSE
YPD,SAKL0F02200g,15249,-5.746042628,PCCGCIGL_04597,FALSE
YPD,SAKL0F02222g,12606,-4.358286994,PCCGCIGL_04598,FALSE
YPD,SAKL0F02244g,11120,-3.180131458,PCCGCIGL_04600,FALSE
YPD,SAKL0F02310g,14161,-1.010165994,PCCGCIGL_04603,FALSE
YPD,SAKL0F02332g,13692,-4.600919431,PCCGCIGL_04604,FALSE
YPD,SAKL0F02376g,12998,-2.097043651,PCCGCIGL_04606,FALSE
YPD,SAKL0F02398g,11456,-3.803863081,PCCGCIGL_04608,FALSE
YPD,SAKL0F02420g,11244,-1.68477136,PCCGCIGL_04609,FALSE
YPD,SAKL0F02442g,10554,-0.866319555,PCCGCIGL_04610,FALSE
YPD,SAKL0F02464g,10585,-1.724382281,PCCGCIGL_04611,FALSE
YPD,SAKL0F02486g,14672,-1.703708955,PCCGCIGL_04612,FALSE
YPD,SAKL0F02508g,14138,-3.437644348,PCCGCIGL_04613,FALSE
YPD,SAKL0F02530g,14261,-0.26455494,PCCGCIGL_04614,FALSE
YPD,SAKL0F02552g,14529,-3.608323758,PCCGCIGL_04617,FALSE
YPD,SAKL0F02574g,12406,-5.434785205,PCCGCIGL_04618,FALSE
YPD,SAKL0F02596g,13700,-2.527937301,PCCGCIGL_04619,FALSE
YPD,SAKL0F02618g,13164,-5.219781993,PCCGCIGL_04620,FALSE
YPD,SAKL0F02640g,14516,NA,PCCGCIGL_04622,FALSE
YPD,SAKL0F02684g,14708,-2.143563601,PCCGCIGL_04623,FALSE
YPD,SAKL0F02706g,12908,-4.155606224,PCCGCIGL_04627,FALSE
YPD,SAKL0F02728g,11914,-0.618937576,PCCGCIGL_04629,FALSE
YPD,SAKL0F02750g,13426,0.649727314,PCCGCIGL_04631,FALSE
YPD,SAKL0F02772g,12221,-1.245722455,PCCGCIGL_04634,FALSE
YPD,SAKL0F02794g,12102,-1.114289611,PCCGCIGL_04637,FALSE
YPD,SAKL0F02816g,13173,-3.30406605,PCCGCIGL_04638,FALSE
YPD,SAKL0F02838g,12047,-0.813020403,PCCGCIGL_04639,FALSE
YPD,SAKL0F02860g,13580,-3.317108154,PCCGCIGL_04640,FALSE
YPD,SAKL0F02882g,14093,-3.204316537,PCCGCIGL_04641,FALSE
YPD,SAKL0F02904g,13639,-2.336628386,PCCGCIGL_04642,FALSE
YPD,SAKL0F02926g,13805,-2.176636091,PCCGCIGL_04643,FALSE
YPD,SAKL0F02948g,13379,-4.979513622,PCCGCIGL_04647,FALSE
YPD,SAKL0F02970g,12837,0.693222908,PCCGCIGL_04648,FALSE
YPD,SAKL0F03014g,10770,-1.074463961,PCCGCIGL_04651,FALSE
YPD,SAKL0F03102g,10533,-0.849374746,PCCGCIGL_04654,FALSE
YPD,SAKL0F03146g,10921,-0.648175458,PCCGCIGL_04656,FALSE
YPD,SAKL0F03168g,13917,-2.903805997,PCCGCIGL_04657,FALSE
YPD,SAKL0F03190g,10979,-3.636548063,PCCGCIGL_04658,FALSE
YPD,SAKL0F03212g,11363,-1.799165697,PCCGCIGL_04659,FALSE
YPD,SAKL0F03234g,13446,-2.085725923,PCCGCIGL_04660,FALSE
YPD,SAKL0F03256g,12330,-3.634834434,PCCGCIGL_04661,FALSE
YPD,SAKL0F03278g,10297,-2.465687877,PCCGCIGL_04662,FALSE
YPD,SAKL0F03410g,12689,-1.645037283,PCCGCIGL_04667,FALSE
YPD,SAKL0F03432g,13841,-0.926290049,PCCGCIGL_04668,FALSE
YPD,SAKL0F03454g,15079,-2.739808487,PCCGCIGL_04669,FALSE
YPD,SAKL0F03476g,15272,-2.682426203,PCCGCIGL_04671,FALSE
YPD,SAKL0F03498g,13275,-1.076892362,PCCGCIGL_04672,FALSE
YPD,SAKL0F03520g,11517,-2.864819819,PCCGCIGL_04673,FALSE
YPD,SAKL0F03542g,11968,0.945688409,PCCGCIGL_04674,FALSE
YPD,SAKL0F03564g,12661,-0.628732559,PCCGCIGL_04675,FALSE
YPD,SAKL0F03586g,12973,3.62227813,PCCGCIGL_04676,FALSE
YPD,SAKL0F03608g,12628,-2.810396719,PCCGCIGL_04679,FALSE
YPD,SAKL0F03630g,12201,-1.966333797,PCCGCIGL_04680,FALSE
YPD,SAKL0F03652g,11485,-1.294650888,PCCGCIGL_04681,FALSE
YPD,SAKL0F03674g,14193,-3.268417341,PCCGCIGL_04682,FALSE
YPD,SAKL0F03696g,11781,-2.577785827,PCCGCIGL_04683,FALSE
YPD,SAKL0F03718g,12487,-0.817329678,PCCGCIGL_04684,FALSE
YPD,SAKL0F03740g,10693,-3.201875049,PCCGCIGL_04686,FALSE
YPD,SAKL0F03762g,13893,-0.150992372,PCCGCIGL_04688,FALSE
YPD,SAKL0F03784g,12531,-0.787476748,PCCGCIGL_04689,FALSE
YPD,SAKL0F03806g,13915,-3.314005559,PCCGCIGL_04690,FALSE
YPD,SAKL0F03828g,13973,-1.892877803,PCCGCIGL_04691,FALSE
YPD,SAKL0F03850g,14399,-0.447283612,PCCGCIGL_04692,FALSE
YPD,SAKL0F03872g,15076,-6.108339544,PCCGCIGL_04694,FALSE
YPD,SAKL0F03894g,13940,-0.936905439,PCCGCIGL_04697,FALSE
YPD,SAKL0F03916g,11942,-3.038130898,PCCGCIGL_04698,FALSE
YPD,SAKL0F03938g,14817,-3.172686309,PCCGCIGL_04699,FALSE
YPD,SAKL0F03960g,12276,-3.629659504,PCCGCIGL_04700,FALSE
YPD,SAKL0F03982g,10596,-3.589139694,PCCGCIGL_04701,FALSE
YPD,SAKL0F04004g,10999,-3.009917124,PCCGCIGL_04702,FALSE
YPD,SAKL0F04026g,10437,-3.019503142,PCCGCIGL_04703,FALSE
YPD,SAKL0F04048g,12021,-0.515606515,PCCGCIGL_04704,FALSE
YPD,SAKL0F04070g,15260,-2.421565578,PCCGCIGL_04705,FALSE
YPD,SAKL0F04092g,11625,-3.486645481,PCCGCIGL_04706,FALSE
YPD,SAKL0F04158g,11649,-1.562185911,PCCGCIGL_04708,FALSE
YPD,SAKL0F04180g,11209,-2.344007373,PCCGCIGL_04710,FALSE
YPD,SAKL0F04202g,11039,-1.605703716,PCCGCIGL_04711,FALSE
YPD,SAKL0F04224g,13982,-0.717472613,PCCGCIGL_04712,FALSE
YPD,SAKL0F04246g,10729,-2.550728447,PCCGCIGL_04715,FALSE
YPD,SAKL0F04268g,15072,-3.486052623,PCCGCIGL_04717,FALSE
YPD,SAKL0F04312g,11073,-4.544367645,PCCGCIGL_04722,FALSE
YPD,SAKL0F04334g,12114,-5.360720691,PCCGCIGL_04724,FALSE
YPD,SAKL0F04356g,14171,-5.648358564,PCCGCIGL_04728,FALSE
YPD,SAKL0F04378g,12846,-1.970526721,PCCGCIGL_04730,FALSE
YPD,SAKL0F04400g,10715,-3.89516905,PCCGCIGL_04731,FALSE
YPD,SAKL0F04422g,11482,-3.90803674,PCCGCIGL_04732,FALSE
YPD,SAKL0F04444g,10687,-1.313155509,PCCGCIGL_04733,FALSE
YPD,SAKL0F04466g,12087,-3.284187596,PCCGCIGL_04734,FALSE
YPD,SAKL0F04488g,14213,0.666638129,PCCGCIGL_04736,FALSE
YPD,SAKL0F04510g,12578,-2.334157121,PCCGCIGL_04737,FALSE
YPD,SAKL0F04532g,11384,-3.493737267,PCCGCIGL_04738,FALSE
YPD,SAKL0F04576g,14673,-1.133365669,PCCGCIGL_04739,FALSE
YPD,SAKL0F04598g,12387,-3.751726563,PCCGCIGL_04741,FALSE
YPD,SAKL0F04620g,10004,0.394958581,PCCGCIGL_04742,FALSE
YPD,SAKL0F04642g,13326,-0.154191835,PCCGCIGL_04743,FALSE
YPD,SAKL0F04664g,12272,-2.287863409,PCCGCIGL_04744,FALSE
YPD,SAKL0F04686g,15216,-2.550482308,PCCGCIGL_04745,FALSE
YPD,SAKL0F04708g,10883,-4.055662805,PCCGCIGL_04746,FALSE
YPD,SAKL0F04730g,14531,-0.497729975,PCCGCIGL_04747,FALSE
YPD,SAKL0F04752g,14848,-0.45539101,PCCGCIGL_04748,FALSE
YPD,SAKL0F04774g,14064,-1.094757267,PCCGCIGL_04749,FALSE
YPD,SAKL0F04818g,10575,-0.975063681,PCCGCIGL_04751,FALSE
YPD,SAKL0F04840g,12802,-2.526739001,PCCGCIGL_04752,FALSE
YPD,SAKL0F04862g,13824,-3.318830393,PCCGCIGL_04754,FALSE
YPD,SAKL0F04884g,11674,-1.318674974,PCCGCIGL_04756,FALSE
YPD,SAKL0F04906g,11770,-0.692817708,PCCGCIGL_04757,FALSE
YPD,SAKL0F04928g,13219,-2.661553567,PCCGCIGL_04759,FALSE
YPD,SAKL0F04950g,12101,-3.636789373,PCCGCIGL_04760,FALSE
YPD,SAKL0F04972g,12913,-2.679940778,PCCGCIGL_04761,FALSE
YPD,SAKL0F04994g,11530,-2.5701219,PCCGCIGL_04762,FALSE
YPD,SAKL0F05016g,12750,-0.70287496,PCCGCIGL_04763,FALSE
YPD,SAKL0F05038g,14574,-2.337858184,PCCGCIGL_04764,FALSE
YPD,SAKL0F05060g,11003,-3.419882562,PCCGCIGL_04766,FALSE
YPD,SAKL0F05082g,10256,1.102658933,PCCGCIGL_04768,FALSE
YPD,SAKL0F05104g,11945,NA,PCCGCIGL_04770,FALSE
YPD,SAKL0F05126g,13272,-0.733381883,PCCGCIGL_04771,FALSE
YPD,SAKL0F05170g,10877,-4.603820349,PCCGCIGL_04774,FALSE
YPD,SAKL0F05346g,14406,-1.878265435,PCCGCIGL_04778,FALSE
YPD,SAKL0F05368g,12074,-1.677105597,PCCGCIGL_04779,FALSE
YPD,SAKL0F05390g,15100,-2.266383153,PCCGCIGL_04780,FALSE
YPD,SAKL0F05412g,10084,-2.77629131,PCCGCIGL_04782,FALSE
YPD,SAKL0F05434g,14616,-3.343884979,PCCGCIGL_04783,FALSE
YPD,SAKL0F05456g,10895,0.063473808,PCCGCIGL_04784,FALSE
YPD,SAKL0F05544g,11047,-2.000930616,PCCGCIGL_04789,FALSE
YPD,SAKL0F05566g,13548,-2.55539762,PCCGCIGL_04790,FALSE
YPD,SAKL0F05588g,11806,-3.203260638,PCCGCIGL_04791,FALSE
YPD,SAKL0F05610g,14998,-3.984035162,PCCGCIGL_04793,FALSE
YPD,SAKL0F05632g,11516,-5.612118012,PCCGCIGL_04794,FALSE
YPD,SAKL0F05698g,14151,0.307310864,PCCGCIGL_04795,FALSE
YPD,SAKL0F05720g,14483,-0.887013346,PCCGCIGL_04796,FALSE
YPD,SAKL0F05742g,14608,-3.828344754,PCCGCIGL_04798,FALSE
YPD,SAKL0F05918g,11594,-2.994339307,PCCGCIGL_04805,FALSE
YPD,SAKL0F05984g,10070,-0.318024717,PCCGCIGL_04807,FALSE
YPD,SAKL0F06006g,14388,-2.811016195,PCCGCIGL_04808,FALSE
YPD,SAKL0F06028g,12795,0.996657179,PCCGCIGL_04809,FALSE
YPD,SAKL0F06050g,11525,-3.18867031,PCCGCIGL_04810,FALSE
YPD,SAKL0F06072g,14716,-4.723911588,PCCGCIGL_04811,FALSE
YPD,SAKL0F06094g,12653,-1.78416719,PCCGCIGL_04813,FALSE
YPD,SAKL0F06116g,10444,-3.43981557,PCCGCIGL_04814,FALSE
YPD,SAKL0F06138g,10606,-1.984084003,PCCGCIGL_04815,FALSE
YPD,SAKL0F06160g,11305,-1.566013738,PCCGCIGL_04816,FALSE
YPD,SAKL0F06182g,12950,0.346600186,PCCGCIGL_04817,FALSE
YPD,SAKL0F06204g,13859,-0.570767265,PCCGCIGL_04818,FALSE
YPD,SAKL0F06226g,11654,-4.437982443,PCCGCIGL_04819,FALSE
YPD,SAKL0F06248g,13361,-1.214263946,PCCGCIGL_04821,FALSE
YPD,SAKL0F06270g,12394,0.34239979,PCCGCIGL_04824,FALSE
YPD,SAKL0F06292g,12337,-1.804763137,PCCGCIGL_04825,FALSE
YPD,SAKL0F06314g,12410,-3.110926259,PCCGCIGL_04827,FALSE
YPD,SAKL0F06336g,12300,-2.310046651,PCCGCIGL_04828,FALSE
YPD,SAKL0F06358g,11985,-3.460574607,PCCGCIGL_04829,FALSE
YPD,SAKL0F06380g,15055,-2.993802095,PCCGCIGL_04830,FALSE
YPD,SAKL0F06402g,14039,-2.793462272,PCCGCIGL_04831,FALSE
YPD,SAKL0F06424g,13784,-3.058699682,PCCGCIGL_04833,FALSE
YPD,SAKL0F06446g,10394,-2.656810275,PCCGCIGL_04834,FALSE
YPD,SAKL0F06468g,12716,-2.165902722,PCCGCIGL_04835,FALSE
YPD,SAKL0F06490g,11227,-1.902997863,PCCGCIGL_04837,FALSE
YPD,SAKL0F06512g,14819,-0.260827365,PCCGCIGL_04838,FALSE
YPD,SAKL0F06534g,13306,-2.909045006,PCCGCIGL_04839,FALSE
YPD,SAKL0F06556g,10200,-1.49839281,PCCGCIGL_04840,FALSE
YPD,SAKL0F06578g,14851,-0.286001597,PCCGCIGL_04842,FALSE
YPD,SAKL0F06622g,11934,-2.770145431,PCCGCIGL_04844,FALSE
YPD,SAKL0F06666g,11866,-2.225493529,PCCGCIGL_04850,FALSE
YPD,SAKL0F06688g,11450,-2.381239624,PCCGCIGL_04851,FALSE
YPD,SAKL0F06710g,13491,-5.341393547,PCCGCIGL_04853,FALSE
YPD,SAKL0F06809g1,12562,-5.464687624,PCCGCIGL_04856,FALSE
YPD,SAKL0F06809g2,13225,-4.123900909,PCCGCIGL_04856,FALSE
YPD,SAKL0F06886g,12217,-4.701586172,PCCGCIGL_04859,FALSE
YPD,SAKL0F06908g,14435,-3.052432044,PCCGCIGL_04860,FALSE
YPD,SAKL0F06974g,10563,-0.543285003,PCCGCIGL_04864,FALSE
YPD,SAKL0F06996g,14524,-2.909559163,PCCGCIGL_04865,FALSE
YPD,SAKL0F07018g,14568,-3.351520045,PCCGCIGL_04866,FALSE
YPD,SAKL0F07040g,14936,-2.228697464,PCCGCIGL_04867,FALSE
YPD,SAKL0F07062g,10948,-3.160634582,PCCGCIGL_04868,FALSE
YPD,SAKL0F07084g,10762,-1.887208033,PCCGCIGL_04869,FALSE
YPD,SAKL0F07106g,13736,-0.655263284,PCCGCIGL_04870,FALSE
YPD,SAKL0F07128g,10480,-0.415690116,PCCGCIGL_04873,FALSE
YPD,SAKL0F07150g,12293,-1.769713606,PCCGCIGL_04874,FALSE
YPD,SAKL0F07172g,14917,-5.124523921,PCCGCIGL_04876,FALSE
YPD,SAKL0F07194g,13151,-5.887175999,PCCGCIGL_04877,FALSE
YPD,SAKL0F07216g,13139,-1.712741552,PCCGCIGL_04878,FALSE
YPD,SAKL0F07238g,11018,-3.255531549,PCCGCIGL_04879,FALSE
YPD,SAKL0F07260g,14168,-2.109241197,PCCGCIGL_04880,FALSE
YPD,SAKL0F07282g,15228,-2.270626192,PCCGCIGL_04881,FALSE
YPD,SAKL0F07304g,13201,3.48267467,PCCGCIGL_04883,FALSE
YPD,SAKL0F07326g,11314,-5.226563014,PCCGCIGL_04884,FALSE
YPD,SAKL0F07348g,15279,3.583444562,PCCGCIGL_04885,FALSE
YPD,SAKL0F07370g,14844,-0.662235311,PCCGCIGL_04886,FALSE
YPD,SAKL0F07392g,11150,-3.641572672,PCCGCIGL_04890,FALSE
YPD,SAKL0F07414g,14036,-1.755476527,PCCGCIGL_04891,FALSE
YPD,SAKL0F07436g,13303,-0.339760911,PCCGCIGL_04892,FALSE
YPD,SAKL0F07458g,12294,-1.435306667,PCCGCIGL_04893,FALSE
YPD,SAKL0F07480g,13583,-2.306162863,PCCGCIGL_04894,FALSE
YPD,SAKL0F07502g,11026,-0.902075671,PCCGCIGL_04895,FALSE
YPD,SAKL0F07524g,12237,-3.013529628,PCCGCIGL_04896,FALSE
YPD,SAKL0F07546g,12132,-0.508702882,PCCGCIGL_04897,FALSE
YPD,SAKL0F07590g,11141,-3.363451775,PCCGCIGL_04899,FALSE
YPD,SAKL0F07612g,10690,-2.814852658,PCCGCIGL_04900,FALSE
YPD,SAKL0F07634g,10416,-2.650343816,PCCGCIGL_04901,FALSE
YPD,SAKL0F07656g,12784,-5.630552781,PCCGCIGL_04902,FALSE
YPD,SAKL0F07700g,12466,-3.517151423,PCCGCIGL_04905,FALSE
YPD,SAKL0F07722g,12343,-2.527400441,PCCGCIGL_04907,FALSE
YPD,SAKL0F07744g,12326,-1.404863569,PCCGCIGL_04909,FALSE
YPD,SAKL0F07766g,12963,-3.069262028,PCCGCIGL_04910,FALSE
YPD,SAKL0F07788g,10991,-1.438278328,PCCGCIGL_04912,FALSE
YPD,SAKL0F07810g,12006,-0.871595134,PCCGCIGL_04913,FALSE
YPD,SAKL0F07832g,12477,-1.836255076,PCCGCIGL_04914,FALSE
YPD,SAKL0F07854g,11332,-0.507293883,PCCGCIGL_04915,FALSE
YPD,SAKL0F07876g,12462,-4.586203815,PCCGCIGL_04917,FALSE
YPD,SAKL0F07898g,11021,-2.381384404,PCCGCIGL_04919,FALSE
YPD,SAKL0F07920g,12198,-5.236595087,PCCGCIGL_04921,FALSE
YPD,SAKL0F07942g,14972,-5.746094442,PCCGCIGL_04922,FALSE
YPD,SAKL0F07964g,10155,-1.324918302,PCCGCIGL_04923,FALSE
YPD,SAKL0F07986g,10458,-4.396033434,PCCGCIGL_04925,FALSE
YPD,SAKL0F08008g,11053,-3.128645736,PCCGCIGL_04926,FALSE
YPD,SAKL0F08030g,14841,-0.958385924,PCCGCIGL_04927,FALSE
